Sample;Frequency (GHz);LG (mV);HG (mV);Thickness (mm)
E1;160;33.451349;-0.244141;0.1
E1;160;25.149554;-0.610423;0.1
E1;160;25.271639;-1.342916;0.1
E1;160;28.56794;-1.831245;0.1
E1;160;19.655719;1.22087;0.1
E1;160;24.172872;-0.244164;0.1
E1;160;27.225003;-0.976706;0.1
E1;160;22.829935;0.366187;0.1
E1;160;29.788792;-2.38E-05;0.1
E1;160;25.271639;0.366235;0.1
E1;160;35.404712;-0.610352;0.1
E1;160;28.079599;-0.488329;0.1
E1;160;31.497985;-4.77E-05;0.1
E1;160;23.440361;-1.098776;0.1
E1;160;34.18386;-0.366259;0.1
E1;160;26.004151;-0.732517;0.1
E1;160;29.666707;0.366259;0.1
E1;160;23.318276;-0.854588;0.1
E1;160;27.347088;-0.488329;0.1
E1;160;23.806617;-0.610447;0.1
E1;160;30.277133;0.12207;0.1
E1;160;25.027469;1.220822;0.1
E1;160;28.201684;-0.122094;0.1
E1;160;33.695519;-0.366235;0.1
E1;160;24.417043;-1.587129;0.1
E1;160;28.934196;0.732565;0.1
E1;160;22.585765;0.732541;0.1
E1;160;28.445855;-0.122046;0.1
E1;160;28.201684;-0.122094;0.1
E1;160;33.939689;0.488305;0.1
E1;160;30.032963;0.732517;0.1
E1;160;21.975338;-1.34294;0.1
E1;160;28.56794;0.366235;0.1
E1;160;23.562446;-4.77E-05;0.1
E1;160;27.102917;1.098704;0.1
E1;160;21.120742;1.34294;0.1
E1;160;25.271639;-1.587129;0.1
E1;160;21.242827;0.122094;0.1
E1;160;26.736662;-0.244188;0.1
E1;160;28.201684;0.854588;0.1
E1;160;20.14406;1.220822;0.1
E1;160;27.347088;-0.488353;0.1
E1;160;22.95202;0.244141;0.1
E1;160;25.51581;0.976658;0.1
E1;160;23.074105;0.488353;0.1
E1;160;26.004151;-1.098752;0.1
E1;160;25.271639;-0.732565;0.1
E1;160;27.591258;-0.610375;0.1
E1;160;32.963008;1.098752;0.1
E1;160;32.230496;-0.488329;0.1
E1;160;30.399218;-0.122118;0.1
E1;160;29.300451;-0.976634;0.1
E1;160;31.131729;-0.122118;0.1
E1;160;26.126236;-0.488353;0.1
E1;170;16.359419;-0.610423;0.1
E1;170;18.190697;-0.610447;0.1
E1;170;17.580271;-0.122094;0.1
E1;170;16.359419;0.488377;0.1
E1;170;12.574777;-1.95334;0.1
E1;170;13.917714;0.122118;0.1
E1;170;9.278476;-0.244212;0.1
E1;170;16.115248;0.366282;0.1
E1;170;10.865584;0.97661;0.1
E1;170;15.748993;0.976634;0.1
E1;170;17.824441;0.732517;0.1
E1;170;24.661213;0.122118;0.1
E1;170;19.533634;-0.366306;0.1
E1;170;12.696862;-0.976682;0.1
E1;170;12.941033;0.122142;0.1
E1;170;13.063118;-1.098728;0.1
E1;170;12.818947;0.366235;0.1
E1;170;15.748993;0.854564;0.1
E1;170;16.603589;0.732493;0.1
E1;170;14.52814;-0.610471;0.1
E1;170;17.702356;0.122142;0.1
E1;170;22.463679;0.488329;0.1
E1;170;15.626907;1.098776;0.1
E1;170;14.650226;0.488424;0.1
E1;170;16.237333;1.220846;0.1
E1;170;23.196191;-1.587033;0.1
E1;170;24.172872;0.488353;0.1
E1;170;18.679038;-0.366306;0.1
E1;170;16.237333;0.122118;0.1
E1;170;14.406055;0.366235;0.1
E1;170;13.307288;0.366259;0.1
E1;170;25.75998;0.122094;0.1
E1;170;18.801123;-0.976682;0.1
E1;170;11.720181;0.488353;0.1
E1;170;14.894396;-0.610471;0.1
E1;170;11.47601;1.342916;0.1
E1;170;20.632401;-4.77E-05;0.1
E1;170;14.28397;0.976706;0.1
E1;170;16.725674;-0.122094;0.1
E1;170;20.14406;-0.976658;0.1
E1;170;17.09193;0.488329;0.1
E1;170;17.214015;-0.488329;0.1
E1;170;18.068612;0.244164;0.1
E1;170;19.167379;-0.366187;0.1
E1;170;20.510316;1.709127;0.1
E1;170;15.504822;0.976634;0.1
E1;170;18.068612;-0.244212;0.1
E1;170;21.120742;-0.244188;0.1
E1;170;15.626907;-0.488305;0.1
E1;170;17.824441;1.09868;0.1
E1;170;13.307288;-0.610447;0.1
E1;170;16.603589;-0.366282;0.1
E1;170;15.382737;-0.122094;0.1
E1;170;15.382737;-0.610375;0.1
E1;170;12.941033;-0.854635;0.1
E1;170;10.010988;-0.244164;0.1
E1;170;13.917714;-0.244188;0.1
E1;170;17.3361;-0.122094;0.1
E1;170;25.51581;0.976682;0.1
E1;170;16.969845;-1.587057;0.1
E1;170;18.801123;0.854611;0.1
E1;170;7.691368;0.488353;0.1
E1;170;11.353925;-0.122046;0.1
E1;170;13.795629;0.488353;0.1
E1;170;19.411549;0.854564;0.1
E1;170;17.3361;0.488329;0.1
E1;170;15.993163;0.244212;0.1
E1;170;23.074105;0.488329;0.1
E1;170;17.580271;-0.732493;0.1
E1;170;9.034306;0.244212;0.1
E1;170;17.214015;-0.244188;0.1
E1;170;10.499328;0.854588;0.1
E1;170;18.312782;-0.244188;0.1
E1;170;17.824441;-0.366259;0.1
E1;170;13.795629;-0.366235;0.1
E1;170;14.772311;-0.122046;0.1
E1;170;22.95202;-0.488377;0.1
E1;170;13.795629;0.122094;0.1
E1;170;16.481504;-0.854611;0.1
E1;170;17.3361;0.976682;0.1
E1;170;18.312782;0.12207;0.1
E1;170;14.772311;0.854564;0.1
E1;170;16.847759;-0.854588;0.1
E1;170;15.382737;-0.976634;0.1
E1;170;19.289464;-0.366235;0.1
E1;170;23.074105;-0.73247;0.1
E1;170;11.964351;-0.610447;0.1
E1;170;15.871078;-0.732565;0.1
E1;170;15.504822;0.854564;0.1
E1;170;12.330607;0.244236;0.1
E1;170;16.359419;0.366235;0.1
E1;170;15.138566;1.098776;0.1
E1;170;15.382737;-1.342893;0.1
E1;170;15.016481;2.38E-05;0.1
E1;170;15.382737;-0.488305;0.1
E1;170;20.021975;0.122094;0.1
E1;170;12.574777;-0.488353;0.1
E1;170;19.411549;-0.976658;0.1
E1;170;22.219509;-0.244117;0.1
E1;170;19.411549;0.122118;0.1
E1;170;18.801123;-0.122094;0.1
E1;170;19.289464;0.12207;0.1
E1;170;24.539128;-0.244188;0.1
E1;170;13.673544;-0.244164;0.1
E1;170;15.871078;0.244164;0.1
E1;170;19.533634;0.366259;0.1
E1;170;16.115248;-0.488353;0.1
E1;170;12.086436;0.244188;0.1
E1;170;13.063118;-0.732493;0.1
E1;170;16.237333;-0.244093;0.1
E1;170;21.364912;0.366235;0.1
E1;170;13.307288;0.366259;0.1
E1;170;9.400561;0.854635;0.1
E1;170;17.702356;0.366235;0.1
E1;170;17.580271;4.77E-05;0.1
E1;170;15.138566;0.244141;0.1
E1;170;17.458186;1.098752;0.1
E1;170;12.574777;0.976658;0.1
E1;170;12.330607;0.244236;0.1
E1;170;12.574777;-1.098776;0.1
E1;170;16.725674;-0.122094;0.1
E1;170;15.626907;-0.976634;0.1
E1;170;16.969845;-0.854588;0.1
E1;170;17.702356;-0.610447;0.1
E1;170;13.673544;0.732517;0.1
E1;170;12.818947;0.488353;0.1
E1;170;15.016481;0.488329;0.1
E1;170;11.964351;0;0.1
E1;170;17.3361;0.366282;0.1
E1;170;14.650226;-0.610423;0.1
E1;170;24.417043;0.244164;0.1
E1;170;16.115248;0.12207;0.1
E1;170;17.214015;0.610399;0.1
E1;170;8.057624;0.244164;0.1
E1;170;20.510316;4.77E-05;0.1
E1;170;17.824441;-0.366235;0.1
E1;170;17.3361;-0.976634;0.1
E1;170;10.621414;0.610352;0.1
E1;170;11.47601;0.610423;0.1
E1;170;11.109754;-0.122094;0.1
E1;170;18.923208;-0.610399;0.1
E1;170;17.824441;0.610447;0.1
E1;170;14.0398;1.098752;0.1
E1;170;9.278476;0.610423;0.1
E1;170;13.307288;-0.610423;0.1
E1;170;15.382737;-0.976658;0.1
E1;170;13.673544;0.73247;0.1
E1;170;18.068612;-0.854635;0.1
E1;170;14.894396;-0.976682;0.1
E1;170;17.702356;0.610423;0.1
E1;170;14.406055;-0.488281;0.1
E1;170;12.208521;-0.610399;0.1
E1;170;15.504822;0.976634;0.1
E1;170;26.248321;-0.610447;0.1
E1;170;14.650226;0.610399;0.1
E1;170;14.772311;0.366235;0.1
E1;170;20.754486;0.732517;0.1
E1;170;22.219509;-0.244188;0.1
E1;170;13.673544;0.244164;0.1
E1;170;15.016481;0.610352;0.1
E1;170;21.364912;0;0.1
E1;170;18.923208;-0.12207;0.1
E1;170;14.650226;-0.854635;0.1
E1;170;17.702356;4.77E-05;0.1
E1;170;18.312782;0.244164;0.1
E1;170;13.551459;0.366282;0.1
E1;170;16.481504;0.366282;0.1
E1;170;19.533634;-0.122094;0.1
E1;170;12.330607;0.366235;0.1
E1;170;20.510316;-2.38E-05;0.1
E1;170;13.429374;1.464987;0.1
E1;170;14.28397;0.122118;0.1
E1;170;19.167379;1.220798;0.1
E1;170;13.551459;-1.220846;0.1
E1;170;17.824441;-0.610423;0.1
E1;170;18.312782;0.610423;0.1
E1;170;18.434867;-1.342916;0.1
E1;170;19.89989;-0.976634;0.1
E1;170;18.679038;0.854588;0.1
E1;170;16.481504;0.244212;0.1
E1;170;12.941033;-0.366282;0.1
E1;170;12.208521;-0.854611;0.1
E1;170;13.917714;0.12207;0.1
E1;170;23.928702;0.854516;0.1
E1;170;19.777805;0.854564;0.1
E1;170;14.161885;0.610423;0.1
E1;170;20.510316;0.244188;0.1
E1;170;17.580271;-0.610399;0.1
E1;170;17.3361;-0.610375;0.1
E1;170;15.138566;0.12207;0.1
E1;170;16.969845;-1.220846;0.1
E1;170;14.52814;2.441692;0.1
E1;170;11.842266;-0.610399;0.1
E1;170;19.655719;-0.610375;0.1
E1;170;16.725674;-0.488329;0.1
E1;170;19.89989;0.488329;0.1
E1;170;15.626907;-0.854588;0.1
E1;170;15.626907;0.12207;0.1
E1;170;15.260652;0.244164;0.1
E1;170;17.824441;-0.366211;0.1
E1;170;20.388231;0.732589;0.1
E1;170;13.307288;0.610447;0.1
E1;170;16.725674;1.098752;0.1
E1;170;17.458186;-1.953316;0.1
E1;170;14.161885;1.098752;0.1
E1;170;15.504822;0.488353;0.1
E1;170;17.09193;0.122046;0.1
E1;170;14.650226;-0.488257;0.1
E1;170;18.801123;0.732589;0.1
E1;170;17.214015;-2.38E-05;0.1
E1;170;17.09193;0.244188;0.1
E1;170;13.673544;0.732493;0.1
E1;170;24.539128;-0.244141;0.1
E1;170;18.679038;-0.366235;0.1
E1;170;14.894396;0.244164;0.1
E1;170;19.655719;-0.488305;0.1
E1;170;15.504822;1.465058;0.1
E1;170;21.120742;1.098728;0.1
E1;170;19.289464;0.366211;0.1
E1;170;17.580271;-0.73247;0.1
E1;170;17.824441;-0.732493;0.1
E1;170;13.795629;0.976682;0.1
E1;170;13.917714;-1.220846;0.1
E1;170;16.969845;0.244164;0.1
E1;170;19.655719;0.366211;0.1
E1;170;18.679038;-1.220918;0.1
E1;170;12.208521;0.732517;0.1
E1;170;11.109754;-1.342916;0.1
E1;170;9.888902;2.38E-05;0.1
E1;170;20.632401;0.12207;0.1
E1;170;16.115248;-0.122118;0.1
E1;170;14.772311;0.610399;0.1
E1;170;13.307288;0.976658;0.1
E1;170;13.307288;0.488329;0.1
E1;170;17.580271;-0.854611;0.1
E1;170;15.016481;-0.610447;0.1
E1;170;14.0398;0.73247;0.1
E1;170;15.871078;-1.831245;0.1
E1;170;14.772311;-0.610471;0.1
E1;170;16.725674;0.732517;0.1
E1;170;15.016481;-2.38E-05;0.1
E1;170;16.603589;0.122094;0.1
E1;170;14.406055;0.73247;0.1
E1;170;16.603589;-1.342869;0.1
E1;170;15.993163;-0.366211;0.1
E1;170;13.673544;-0.488353;0.1
E1;170;14.894396;0.854588;0.1
E1;170;13.307288;0.244212;0.1
E1;170;13.917714;0.85454;0.1
E1;170;16.847759;1.465011;0.1
E1;170;14.0398;0.122046;0.1
E1;170;13.063118;-0.732493;0.1
E1;170;15.748993;1.465034;0.1
E1;170;14.772311;-0.244117;0.1
E1;170;15.016481;0.610423;0.1
E1;170;17.09193;0.854635;0.1
E1;170;19.411549;0.488305;0.1
E1;170;12.452692;-0.366211;0.1
E1;170;13.429374;-0.122118;0.1
E1;170;8.912221;0.610447;0.1
E1;170;17.824441;0.976777;0.1
E1;170;15.748993;-0.610399;0.1
E1;170;22.219509;-0.732493;0.1
E1;170;20.14406;0.366235;0.1
E1;170;14.894396;-0.366282;0.1
E1;170;17.214015;-0.366235;0.1
E1;170;16.847759;0.854564;0.1
E1;170;9.278476;-2.38E-05;0.1
E1;170;14.772311;0.366282;0.1
E1;170;10.133073;0.12207;0.1
E1;170;16.969845;0.366211;0.1
E1;170;16.969845;-0.244236;0.1
E1;170;14.0398;1.098704;0.1
E1;170;19.655719;1.34294;0.1
E1;170;16.969845;0.366235;0.1
E1;170;18.312782;0.610399;0.1
E1;170;11.353925;-1.465011;0.1
E1;170;15.504822;-1.098776;0.1
E1;170;14.772311;0.488257;0.1
E1;170;14.894396;-0.122046;0.1
E1;170;20.021975;-0.244164;0.1
E1;170;10.865584;0.488305;0.1
E1;170;24.417043;0.732517;0.1
E1;170;17.580271;-0.854564;0.1
E1;170;13.795629;0.610423;0.1
E1;170;15.138566;0.366211;0.1
E1;170;14.52814;0.976682;0.1
E1;170;17.3361;-0.854611;0.1
E1;170;9.766817;0.610471;0.1
E1;170;14.0398;-0.244164;0.1
E1;170;12.941033;0.732517;0.1
E1;170;17.702356;0.732517;0.1
E1;170;16.725674;0.366259;0.1
E1;170;14.772311;-0.366211;0.1
E1;170;18.312782;0.122118;0.1
E1;170;17.946526;0.12207;0.1
E1;170;20.266145;-0.366235;0.1
E1;170;17.824441;0.976682;0.1
E1;170;23.074105;-0.854564;0.1
E1;170;18.190697;0.244164;0.1
E1;170;15.626907;0.976682;0.1
E1;170;11.964351;-1.098824;0.1
E1;170;19.89989;-0.244141;0.1
E1;170;23.684531;0.488281;0.1
E1;170;18.190697;2.38E-05;0.1
E1;170;10.133073;-1.709104;0.1
E1;170;18.923208;0.244188;0.1
E1;170;19.533634;0.732517;0.1
E1;170;16.847759;-2.38E-05;0.1
E1;170;10.133073;-0.244212;0.1
E1;170;18.434867;-0.610447;0.1
E1;170;12.696862;0.244164;0.1
E1;170;18.434867;-0.122046;0.1
E1;170;14.406055;-0.73247;0.1
E1;170;12.818947;1.465034;0.1
E1;170;22.219509;-0.732541;0.1
E1;170;14.406055;-0.122094;0.1
E1;170;17.3361;1.098776;0.1
E1;170;15.138566;0;0.1
E1;170;15.504822;0.976706;0.1
E1;170;11.353925;1.342916;0.1
E1;170;19.167379;0.854564;0.1
E1;170;18.801123;0.244236;0.1
E1;170;19.777805;-0.976634;0.1
E1;170;18.679038;0.122094;0.1
E1;170;14.0398;-1.587105;0.1
E1;170;12.696862;0.976753;0.1
E1;170;11.47601;-0.122046;0.1
E1;170;12.086436;-0.122094;0.1
E1;170;18.190697;0.12207;0.1
E1;170;13.429374;0.12207;0.1
E1;170;10.255158;0.488329;0.1
E1;170;17.09193;-0.610447;0.1
E1;170;11.109754;-0.366259;0.1
E1;170;19.89989;-1.342893;0.1
E1;170;21.242827;0.366259;0.1
E1;170;10.133073;-0.12207;0.1
E1;170;18.434867;-1.220798;0.1
E1;170;20.754486;-0.976634;0.1
E1;170;8.66805;-1.831222;0.1
E1;170;10.133073;0.732493;0.1
E1;170;17.214015;-0.12207;0.1
E1;170;22.463679;0.732517;0.1
E1;170;15.016481;-0.610399;0.1
E1;170;16.603589;0.244236;0.1
E1;170;17.214015;0.732565;0.1
E1;170;15.504822;4.77E-05;0.1
E1;170;13.185203;0.122094;0.1
E1;170;11.598095;0.244117;0.1
E1;170;16.115248;0.488329;0.1
E1;170;19.777805;0.854588;0.1
E1;170;15.260652;0.488353;0.1
E1;170;14.406055;0.488329;0.1
E1;170;13.673544;-0.854588;0.1
E1;170;21.364912;-4.77E-05;0.1
E1;170;12.941033;0.366306;0.1
E1;170;15.382737;-0.854611;0.1
E1;170;17.458186;-1.098728;0.1
E1;170;27.713344;1.220846;0.1
E1;170;11.47601;-0.366259;0.1
E1;170;17.824441;-0.488353;0.1
E1;170;8.42388;-0.854588;0.1
E1;170;16.359419;0.366259;0.1
E1;170;16.603589;0.610447;0.1
E1;170;17.3361;-0.244188;0.1
E1;170;11.720181;0.244141;0.1
E1;170;13.185203;0.122046;0.1
E1;170;11.964351;0.366282;0.1
E1;170;17.946526;1.464987;0.1
E1;170;13.063118;-0.854611;0.1
E1;170;17.09193;0.366282;0.1
E1;170;15.016481;-0.732493;0.1
E1;170;16.969845;0.244141;0.1
E1;170;14.28397;-0.366282;0.1
E1;170;16.969845;-1.220798;0.1
E1;170;14.772311;-0.610375;0.1
E1;170;18.068612;2.38E-05;0.1
E1;170;15.504822;-0.610423;0.1
E1;170;17.824441;0.122094;0.1
E1;170;14.52814;0.732517;0.1
E1;170;15.138566;-1.34294;0.1
E1;170;18.801123;0.488377;0.1
E1;170;18.068612;-0.488329;0.1
E1;170;17.946526;-0.610399;0.1
E1;170;16.725674;-0.122046;0.1
E1;170;17.824441;0.854588;0.1
E1;170;10.621414;1.220822;0.1
E1;170;13.185203;0.122118;0.1
E1;170;17.458186;0.244164;0.1
E1;170;19.045293;-1.098752;0.1
E1;170;21.609083;1.342916;0.1
E1;170;11.23184;0.610423;0.1
E1;170;20.021975;0.366235;0.1
E1;170;24.661213;-0.244236;0.1
E1;170;14.52814;-0.12207;0.1
E1;170;17.3361;-0.488353;0.1
E1;170;15.382737;-0.488377;0.1
E1;170;14.28397;0;0.1
E1;170;20.266145;0.73247;0.1
E1;170;20.632401;0.366211;0.1
E1;170;13.429374;-0.732517;0.1
E1;170;15.260652;-1.465011;0.1
E1;170;12.941033;-0.732493;0.1
E1;170;16.603589;-1.0988;0.1
E1;170;11.47601;-0.366235;0.1
E1;170;13.673544;1.220775;0.1
E1;170;12.330607;-0.244212;0.1
E1;170;17.580271;-2.38E-05;0.1
E1;170;18.679038;0.12207;0.1
E1;170;17.580271;-2.38E-05;0.1
E1;170;14.0398;-0.244141;0.1
E1;170;12.452692;0.244164;0.1
E1;170;17.702356;-0.244141;0.1
E1;170;14.28397;-0.366235;0.1
E1;170;17.702356;0.854611;0.1
E1;170;14.894396;-0.854564;0.1
E1;170;18.068612;-0.244093;0.1
E1;170;14.0398;-0.122046;0.1
E1;170;15.748993;0.854635;0.1
E1;170;10.987669;0.366259;0.1
E1;170;15.138566;0.488329;0.1
E1;170;15.138566;0.122094;0.1
E1;170;24.050787;-0.122046;0.1
E1;170;11.964351;0.854564;0.1
E1;170;15.260652;-0.976658;0.1
E1;170;11.598095;-1.098728;0.1
E1;170;20.754486;0;0.1
E1;170;18.679038;0.244212;0.1
E1;170;11.47601;-0.244164;0.1
E1;170;16.237333;0.122094;0.1
E1;170;18.312782;0.732517;0.1
E1;170;17.09193;0.488353;0.1
E1;170;19.289464;1.098728;0.1
E1;170;16.481504;-0.488353;0.1
E1;170;15.871078;0.122094;0.1
E1;170;18.068612;-0.122046;0.1
E1;170;11.598095;-0.366187;0.1
E1;170;14.28397;0.488377;0.1
E1;170;14.0398;-0.244141;0.1
E1;170;18.312782;0.732446;0.1
E1;170;23.806617;-0.244141;0.1
E1;170;16.969845;0.488353;0.1
E1;170;14.0398;-0.488424;0.1
E1;170;17.458186;-1.587081;0.1
E1;170;13.307288;0.12207;0.1
E1;170;14.0398;-0.732493;0.1
E1;170;11.964351;-0.366235;0.1
E1;170;10.133073;0.854635;0.1
E1;170;15.382737;-2.38E-05;0.1
E1;170;16.359419;-0.244117;0.1
E1;170;16.603589;0.244212;0.1
E1;170;21.486998;-0.854588;0.1
E1;170;18.556952;-0.854588;0.1
E1;170;17.580271;-1.465034;0.1
E1;170;19.655719;-0.732493;0.1
E1;170;14.894396;-0.610423;0.1
E1;170;11.720181;-0.976682;0.1
E1;170;16.847759;0.854588;0.1
E1;170;13.429374;1.342916;0.1
E1;170;15.993163;0.976682;0.1
E1;170;15.138566;-1.464987;0.1
E1;170;15.504822;0.488353;0.1
E1;170;14.28397;0.122118;0.1
E1;170;12.452692;0.732446;0.1
E1;170;15.993163;0;0.1
E1;170;13.551459;0.366259;0.1
E1;170;19.411549;-1.342916;0.1
E1;170;10.255158;-0.366259;0.1
E1;170;15.626907;-1.587105;0.1
E1;170;18.923208;0.12207;0.1
E1;170;23.440361;2.38E-05;0.1
E1;170;19.411549;-0.854588;0.1
E1;170;20.14406;0.610423;0.1
E1;170;20.388231;0.488305;0.1
E1;170;15.016481;-0.122094;0.1
E1;170;15.626907;0.12207;0.1
E1;170;12.208521;1.098776;0.1
E1;170;14.772311;0.854611;0.1
E1;170;11.964351;0.244164;0.1
E1;170;16.359419;-0.73247;0.1
E1;170;17.702356;-0.122142;0.1
E1;170;16.969845;0;0.1
E1;170;14.28397;-1.465011;0.1
E1;170;12.452692;1.464987;0.1
E1;170;15.626907;1.220822;0.1
E1;170;10.499328;0.732565;0.1
E1;170;15.871078;0.244212;0.1
E1;170;13.795629;-0.610423;0.1
E1;170;15.871078;0.122118;0.1
E1;170;8.179709;-0.610423;0.1
E1;170;12.818947;-0.366235;0.1
E1;170;14.52814;-0.488329;0.1
E1;170;12.330607;-0.976682;0.1
E1;170;14.28397;0.610399;0.1
E1;170;15.871078;0.976706;0.1
E1;170;18.068612;-1.098728;0.1
E1;170;16.115248;0.488329;0.1
E1;170;15.871078;-0.12207;0.1
E1;170;10.377243;4.77E-05;0.1
E1;170;13.185203;-0.854611;0.1
E1;170;14.772311;-0.97661;0.1
E1;170;21.364912;-0.366259;0.1
E1;170;16.359419;1.220846;0.1
E1;170;14.52814;0;0.1
E1;170;16.481504;-0.732517;0.1
E1;170;14.406055;-0.976682;0.1
E1;170;15.138566;2.38E-05;0.1
E1;170;16.603589;-0.244164;0.1
E1;170;9.156391;-1.709223;0.1
E1;170;13.551459;-1.22087;0.1
E1;170;15.748993;-2.38E-05;0.1
E1;170;13.307288;-0.366235;0.1
E1;170;15.871078;0.488305;0.1
E1;170;18.068612;-0.610423;0.1
E1;170;17.580271;-0.244141;0.1
E1;170;19.289464;0.976729;0.1
E1;170;21.486998;0.732517;0.1
E1;170;19.045293;1.220822;0.1
E1;170;12.818947;-0.488353;0.1
E1;170;12.696862;-1.342869;0.1
E1;170;13.429374;-1.098752;0.1
E1;170;16.603589;-0.122094;0.1
E1;170;16.115248;1.098776;0.1
E1;170;21.731168;-0.244141;0.1
E1;170;25.393724;0.976634;0.1
E1;170;14.0398;0.73247;0.1
E1;170;13.673544;0.366235;0.1
E1;170;11.353925;1.464963;0.1
E1;170;13.795629;-1.220798;0.1
E1;170;12.330607;0.610447;0.1
E1;170;11.964351;2.38E-05;0.1
E1;170;9.034306;-0.976634;0.1
E1;170;20.021975;0.854588;0.1
E1;170;17.214015;1.220798;0.1
E1;170;13.551459;-0.610352;0.1
E1;170;15.748993;0.366282;0.1
E1;170;12.696862;-0.976682;0.1
E1;170;11.964351;-0.244164;0.1
E1;170;15.382737;-0.610495;0.1
E1;170;18.068612;-0.610399;0.1
E1;170;15.504822;-0.244141;0.1
E1;170;14.406055;0.122094;0.1
E1;170;16.603589;0.24426;0.1
E1;170;14.650226;0.122118;0.1
E1;170;15.748993;-0.366259;0.1
E1;170;18.679038;-0.488305;0.1
E1;170;15.260652;0.122046;0.1
E1;170;14.161885;0.366235;0.1
E1;170;11.964351;-0.488353;0.1
E1;170;17.702356;-0.610399;0.1
E1;170;18.068612;-0.488353;0.1
E1;170;12.086436;0.976658;0.1
E1;170;16.237333;-0.244141;0.1
E1;170;11.598095;0.122094;0.1
E1;170;12.208521;-0.854588;0.1
E1;170;14.161885;-1.220798;0.1
E1;170;22.097424;-1.22087;0.1
E1;170;14.406055;0.610447;0.1
E1;170;9.156391;0.610423;0.1
E1;170;18.801123;-0.12207;0.1
E1;170;23.318276;-0.854516;0.1
E1;170;13.551459;0.976634;0.1
E1;170;13.185203;-0.366259;0.1
E1;170;11.598095;0.976682;0.1
E1;170;15.260652;-0.122046;0.1
E1;170;12.818947;-0.12207;0.1
E1;170;14.650226;0.366306;0.1
E1;170;14.161885;-0.122094;0.1
E1;170;20.14406;-0.488377;0.1
E1;170;11.47601;1.831269;0.1
E1;170;16.969845;-0.366259;0.1
E1;170;11.598095;-0.366235;0.1
E1;170;19.655719;-1.098728;0.1
E1;170;12.452692;2.38E-05;0.1
E1;170;25.027469;-0.488305;0.1
E1;170;11.109754;-0.366235;0.1
E1;170;17.946526;-0.610423;0.1
E1;170;16.481504;-0.610399;0.1
E1;170;20.021975;0.244117;0.1
E1;170;14.894396;-0.244141;0.1
E1;170;9.278476;0.12207;0.1
E1;170;16.115248;0.488305;0.1
E1;170;9.400561;0.366235;0.1
E1;170;14.52814;0.12207;0.1
E1;170;13.917714;0.732565;0.1
E1;170;14.772311;-0.854564;0.1
E1;170;20.754486;0.122023;0.1
E1;170;16.359419;0.610423;0.1
E1;170;14.650226;0.366282;0.1
E1;170;20.632401;-1.587105;0.1
E1;170;14.161885;-0.610423;0.1
E1;170;18.190697;0.488353;0.1
E1;170;12.818947;0.366282;0.1
E1;170;12.818947;-0.366211;0.1
E1;170;19.89989;-0.366235;0.1
E1;170;22.341594;-1.465034;0.1
E1;170;15.871078;0.610423;0.1
E1;170;10.377243;-1.95334;0.1
E1;170;17.09193;0.244117;0.1
E1;170;13.795629;0.244164;0.1
E1;170;20.632401;-1.587081;0.1
E1;170;15.260652;0.488353;0.1
E1;170;15.626907;-2.38E-05;0.1
E1;170;14.650226;0.488377;0.1
E1;170;15.260652;0.610423;0.1
E1;170;17.214015;1.709151;0.1
E1;170;16.603589;0.610447;0.1
E1;170;16.969845;-1.098752;0.1
E1;170;19.289464;0.244117;0.1
E1;170;12.818947;0.610447;0.1
E1;170;16.481504;0.244164;0.1
E1;170;15.871078;0.12207;0.1
E1;170;12.452692;0.122094;0.1
E1;170;15.748993;0.854611;0.1
E1;170;10.987669;0.732541;0.1
E1;170;14.0398;-1.342893;0.1
E1;170;16.603589;0.610447;0.1
E1;170;11.964351;-0.244164;0.1
E1;170;21.120742;-0.366259;0.1
E1;170;17.580271;0.122094;0.1
E1;170;10.987669;-0.122094;0.1
E1;170;16.725674;0.854588;0.1
E1;170;12.452692;1.098728;0.1
E1;170;15.626907;-0.122094;0.1
E1;170;18.434867;0.854564;0.1
E1;170;9.400561;-0.610447;0.1
E1;170;10.377243;1.34294;0.1
E1;170;12.208521;-0.244188;0.1
E1;170;18.679038;2.38E-05;0.1
E1;170;15.748993;-0.610447;0.1
E1;170;18.068612;-0.610423;0.1
E1;170;16.237333;-2.075458;0.1
E1;170;12.086436;-0.73247;0.1
E1;170;17.702356;-0.122046;0.1
E1;170;11.23184;-0.366235;0.1
E1;170;6.836772;-4.77E-05;0.1
E1;170;19.167379;-0.732541;0.1
E1;170;13.551459;-0.610447;0.1
E1;170;15.504822;-0.244164;0.1
E1;170;16.237333;-0.122118;0.1
E1;170;17.946526;-0.732493;0.1
E1;170;11.353925;2.38E-05;0.1
E1;170;15.504822;-0.610399;0.1
E1;170;13.673544;-4.77E-05;0.1
E1;170;18.190697;-0.244141;0.1
E1;170;15.748993;4.77E-05;0.1
E1;170;17.946526;-0.732493;0.1
E1;170;23.318276;-0.854611;0.1
E1;170;16.847759;0.854564;0.1
E1;170;9.644732;-0.244164;0.1
E1;170;18.068612;-0.610423;0.1
E1;170;13.063118;0.732446;0.1
E1;170;16.237333;1.342916;0.1
E1;170;17.702356;-0.366211;0.1
E1;170;16.725674;-0.366282;0.1
E1;170;16.115248;0.732517;0.1
E1;170;13.185203;-0.366306;0.1
E1;170;28.32377;0.976658;0.1
E1;170;16.969845;0.12207;0.1
E1;170;14.894396;0.366211;0.1
